l_y (mm)_max_max,5.92915,5.92915,5.4079,6.45039,6.45039,6.45039
l_z (mm)_count_count,1.0,1.0,1.0,1.0,1.0,1.0
l_z (mm)_count_mean,195.0,1031.0,1749.0,1076.0,265.0,55.0
l_z (mm)_count_min,195.0,1031.0,1749.0,1076.0,265.0,55.0
l_z (mm)_count_25%,195.0,1031.0,1749.0,1076.0,265.0,55.0
l_z (mm)_count_50%,195.0,1031.0,1749.0,1076.0,265.0,55.0
l_z (mm)_count_75%,195.0,1031.0,1749.0,1076.0,265.0,55.0
l_z (mm)_count_max,195.0,1031.0,1749.0,1076.0,265.0,55.0
l_z (mm)_mean_count,1.0,1.0,1.0,1.0,1.0,1.0
l_z (mm)_mean_mean,2.270319849230769,1.6833650800193984,2.287146839851343,2.201804717007435,3.643810979245283,4.548968654545455
l_z (mm)_mean_min,2.270319849230769,1.6833650800193984,2.287146839851343,2.201804717007435,3.643810979245283,4.548968654545455
l_z (mm)_mean_25%,2.270319849230769,1.6833650800193984,2.287146839851343,2.201804717007435,3.643810979245283,4.548968654545455
l_z (mm)_mean_50%,2.270319849230769,1.6833650800193984,2.287146839851343,2.201804717007435,3.643810979245283,4.548968654545455
l_z (mm)_mean_75%,2.270319849230769,1.6833650800193984,2.287146839851343,2.201804717007435,3.643810979245283,4.548968654545455
l_z (mm)_mean_max,2.270319849230769,1.6833650800193984,2.287146839851343,2.201804717007435,3.643810979245283,4.548968654545455
l_z (mm)_std_count,1.0,1.0,1.0,1.0,1.0,1.0
l_z (mm)_std_mean,3.852068841408502,3.6878856216811187,2.8340807362661207,2.6057989056699755,3.028399421211112,2.817164970711752
l_z (mm)_std_min,3.852068841408502,3.6878856216811187,2.8340807362661207,2.6057989056699755,3.028399421211112,2.817164970711752
l_z (mm)_std_25%,3.852068841408502,3.6878856216811187,2.8340807362661207,2.6057989056699755,3.028399421211112,2.817164970711752
l_z (mm)_std_50%,3.852068841408502,3.6878856216811187,2.8340807362661207,2.6057989056699755,3.028399421211112,2.817164970711752
l_z (mm)_std_75%,3.852068841408502,3.6878856216811187,2.8340807362661207,2.6057989056699755,3.028399421211112,2.817164970711752
l_z (mm)_std_max,3.852068841408502,3.6878856216811187,2.8340807362661207,2.6057989056699755,3.028399421211112,2.817164970711752
l_z (mm)_min_count,1.0,1.0,1.0,1.0,1.0,1.0
l_z (mm)_min_mean,-5.76218,-5.76218,-5.76218,-4.71969,-4.19845,-2.11347
l_z (mm)_min_min,-5.76218,-5.76218,-5.76218,-4.71969,-4.19845,-2.11347
l_z (mm)_min_25%,-5.76218,-5.76218,-5.76218,-4.71969,-4.19845,-2.11347
l_z (mm)_min_50%,-5.76218,-5.76218,-5.76218,-4.71969,-4.19845,-2.11347
l_z (mm)_min_75%,-5.76218,-5.76218,-5.76218,-4.71969,-4.19845,-2.11347
l_z (mm)_min_max,-5.76218,-5.76218,-5.76218,-4.71969,-4.19845,-2.11347
l_z (mm)_25%_count,1.0,1.0,1.0,1.0,1.0,1.0
l_z (mm)_25%_mean,0.492746,-1.59223,-0.0284977,0.492746,1.53523,3.62021
l_z (mm)_25%_min,0.492746,-1.59223,-0.0284977,0.492746,1.53523,3.62021
l_z (mm)_25%_25%,0.492746,-1.59223,-0.0284977,0.492746,1.53523,3.62021
l_z (mm)_25%_50%,0.492746,-1.59223,-0.0284977,0.492746,1.53523,3.62021
l_z (mm)_25%_75%,0.492746,-1.59223,-0.0284977,0.492746,1.53523,3.62021
l_z (mm)_25%_max,0.492746,-1.59223,-0.0284977,0.492746,1.53523,3.62021
l_z (mm)_50%_count,1.0,1.0,1.0,1.0,1.0,1.0
l_z (mm)_50%_mean,3.62021,2.57772,3.09896,2.05648,4.14145,4.14145
l_z (mm)_50%_min,3.62021,2.57772,3.09896,2.05648,4.14145,4.14145
l_z (mm)_50%_25%,3.62021,2.57772,3.09896,2.05648,4.14145,4.14145
l_z (mm)_50%_50%,3.62021,2.57772,3.09896,2.05648,4.14145,4.14145
l_z (mm)_50%_75%,3.62021,2.57772,3.09896,2.05648,4.14145,4.14145
l_z (mm)_50%_max,3.62021,2.57772,3.09896,2.05648,4.14145,4.14145
l_z (mm)_75%_count,1.0,1.0,1.0,1.0,1.0,1.0
l_z (mm)_75%_mean,5.18394,4.66269,4.14145,4.14145,6.22643,7.26891
l_z (mm)_75%_min,5.18394,4.66269,4.14145,4.14145,6.22643,7.26891
l_z (mm)_75%_25%,5.18394,4.66269,4.14145,4.14145,6.22643,7.26891
l_z (mm)_75%_50%,5.18394,4.66269,4.14145,4.14145,6.22643,7.26891
l_z (mm)_75%_75%,5.18394,4.66269,4.14145,4.14145,6.22643,7.26891
l_z (mm)_75%_max,5.18394,4.66269,4.14145,4.14145,6.22643,7.26891
l_z (mm)_max_count,1.0,1.0,1.0,1.0,1.0,1.0
l_z (mm)_max_mean,8.83264,8.83264,8.3114,8.83264,8.83264,8.3114
l_z (mm)_max_min,8.83264,8.83264,8.3114,8.83264,8.83264,8.3114
l_z (mm)_max_25%,8.83264,8.83264,8.3114,8.83264,8.83264,8.3114
l_z (mm)_max_50%,8.83264,8.83264,8.3114,8.83264,8.83264,8.3114
l_z (mm)_max_75%,8.83264,8.83264,8.3114,8.83264,8.83264,8.3114
l_z (mm)_max_max,8.83264,8.83264,8.3114,8.83264,8.83264,8.3114
l_gCluster_count_count,1.0,1.0,1.0,1.0,1.0,1.0
l_gCluster_count_mean,195.0,1031.0,1749.0,1076.0,265.0,55.0
l_gCluster_count_min,195.0,1031.0,1749.0,1076.0,265.0,55.0
l_gCluster_count_25%,195.0,1031.0,1749.0,1076.0,265.0,55.0
l_gCluster_count_50%,195.0,1031.0,1749.0,1076.0,265.0,55.0
l_gCluster_count_75%,195.0,1031.0,1749.0,1076.0,265.0,55.0
l_gCluster_count_max,195.0,1031.0,1749.0,1076.0,265.0,55.0
l_gCluster_mean_count,1.0,1.0,1.0,1.0,1.0,1.0
l_gCluster_mean_mean,0.7282051282051282,1.5751697381183316,2.3236134934248143,3.062267657992565,4.049056603773585,5.0
l_gCluster_mean_min,0.7282051282051282,1.5751697381183316,2.3236134934248143,3.062267657992565,4.049056603773585,5.0
l_gCluster_mean_25%,0.7282051282051282,1.5751697381183316,2.3236134934248143,3.062267657992565,4.049056603773585,5.0
l_gCluster_mean_50%,0.7282051282051282,1.5751697381183316,2.3236134934248143,3.062267657992565,4.049056603773585,5.0
l_gCluster_mean_75%,0.7282051282051282,1.5751697381183316,2.3236134934248143,3.062267657992565,4.049056603773585,5.0
l_gCluster_mean_max,0.7282051282051282,1.5751697381183316,2.3236134934248143,3.062267657992565,4.049056603773585,5.0
l_gCluster_std_count,1.0,1.0,1.0,1.0,1.0,1.0
l_gCluster_std_mean,0.44602986236113823,0.4945571180416469,0.46798827138286214,0.2417534144719273,0.21639491248066087,0.0
l_gCluster_std_min,0.44602986236113823,0.4945571180416469,0.46798827138286214,0.2417534144719273,0.21639491248066087,0.0
l_gCluster_std_25%,0.44602986236113823,0.4945571180416469,0.46798827138286214,0.2417534144719273,0.21639491248066087,0.0
l_gCluster_std_50%,0.44602986236113823,0.4945571180416469,0.46798827138286214,0.2417534144719273,0.21639491248066087,0.0
l_gCluster_std_75%,0.44602986236113823,0.4945571180416469,0.46798827138286214,0.2417534144719273,0.21639491248066087,0.0
